gbifID,abstract,accessRights,accrualMethod,accrualPeriodicity,accrualPolicy,alternative,audience,available,bibliographicCitation,conformsTo,contributor,coverage,created,creator,date,dateAccepted,dateCopyrighted,dateSubmitted,description,educationLevel,extent,format,hasFormat,hasPart,hasVersion,identifier,instructionalMethod,isFormatOf,isPartOf,isReferencedBy,isReplacedBy,isRequiredBy,isVersionOf,issued,language,license,mediator,medium,modified,provenance,publisher,references,relation,replaces,requires,rights,rightsHolder,source,spatial,subject,tableOfContents,temporal,title,type,valid,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,subfamily,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceAboveSurface,distanceAboveSurfaceAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory,eventType
912088417,,,,,,,,,,,,,,,,,,,,,,,,,,K000013228,,,,,,,,,,CC_BY_4_0,,,2002-07-03T13:07:51.550Z,,,,,,,,,,,,,,,,,,,,K,Herbarium,,,PRESERVED_SPECIMEN,,,,http://specimens.kew.org/herbarium/K000013228,K000013228,149,"Zappi, D.C.",,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,1989-07-19T00:00:00,,,,1989,7,19,,"Afloramento de calcario da seire Bambui do tipo lagedo, em encosta de serra.",,,,,,,,,Ibotirama,SOUTH_AMERICA,,,,BR,,,Ibotirama,"25 Km N da Rod. BR 242 (Ibotirama-Barreiras), na estrada de terra para Wanderley.",,,,,,,,,-12.2,-43.5,,,,,,,,,,,Label,,,,,,,,,,,,,,,,,,,,,,,,,N.Taylor,,,,,,,,,,,,,,Melocactus levitestatus Buining & Brederoo,,,,,,,CACTACEAE,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Melocactus,Melocactus,,,levitestatus,,,SPECIES,,,,ACCEPTED,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,GB,2023-06-07T14:58:09.226Z,0,0,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,7280606,7280606,6,7707728,220,422,2519,5384242,,7280606,Melocactus levitestatus,Melocactus levitestatus Buining & Brederoo,Melocactus levitestatus Buining & Brederoo,,DWC_ARCHIVE,2023-06-07T14:58:09.226Z,2023-01-07T23:48:17.753Z,true,,BRA,Brazil,BRA.5_1,Bahia,BRA.5.269_2,Muquém do São Francisco,,,LC,
912088395,,,,,,,,,,,,,,,,,,,,,,,,,,K000013201,,,,,,,,,,CC_BY_4_0,,,2002-07-03T13:07:53.420Z,,,,,,,,,,,,,,,,,,,,K,Herbarium,,,PRESERVED_SPECIMEN,,,,http://specimens.kew.org/herbarium/K000013201,K000013201,174,"Zappi, D.C.",,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,1989-07-26T00:00:00,,,,1989,7,26,,Carrasco com afloramento,,,,,,,,,Caetite,SOUTH_AMERICA,,,,BR,,,Caetite,"Brejinho das Ametistas, Morro do Cruzeiro.",,,,,,,,,-14.27,-43.57,,,,,,,,,,,Estimate,,,,,,,,,,,,,,,,,,,,,,,,,N.Taylor,,,,,,,,,,,,,,Melocactus concinnus Buining & Brederoo,,,,,,,CACTACEAE,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Melocactus,Melocactus,,,concinnus,,,SPECIES,,,,ACCEPTED,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,GB,2023-06-07T14:57:29.222Z,0,0,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,7280983,7280983,6,7707728,220,422,2519,5384242,,7280983,Melocactus concinnus,Melocactus concinnus Buining & Brederoo,Melocactus concinnus Buining & Brederoo,,DWC_ARCHIVE,2023-06-07T14:57:29.222Z,2023-01-07T23:48:17.753Z,true,,BRA,Brazil,BRA.5_1,Bahia,BRA.5.205_2,Iuiu,,,LC,
912088391,,,,,,,,,,,,,,,,,,,,,,,,,,K000013085,,,,,,,,,,CC_BY_4_0,,,2002-07-03T13:07:31.877Z,,,,,,,,,,,,,,,,,,,,K,Herbarium,,,PRESERVED_SPECIMEN,,,,http://specimens.kew.org/herbarium/K000013085,K000013085,1426,"Taylor, N.; Zappi, D.C.; Eggli",,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,1991-11-15T00:00:00,,,,1991,11,15,,Caatinga.,,,,,,,,,Santana [Coribe],SOUTH_AMERICA,,,,BR,,,Santana [Coribe],28 Km S of Santana towards Santa Maria da Vitoria.,,,,,,,,,-13.6,-44.37,,,,,,,,,,,Estimate,,,,,,,,,,,,,,,,,,,,,,,,,D.Zappi,,,,,,,,,,,,,,Pilosocereus pachycladus subsp. pachycladus,,,,,,,CACTACEAE,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Pilosocereus,Pilosocereus,,,pachycladus,pachycladus,,SUBSPECIES,,,,ACCEPTED,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,GB,2023-06-07T14:57:29.225Z,265,265,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,7284329,7284329,6,7707728,220,422,2519,3084370,,7284328,Pilosocereus pachycladus,Pilosocereus pachycladus subsp. pachycladus,Pilosocereus pachycladus Ritter subsp. pachycladus,,DWC_ARCHIVE,2023-06-07T14:57:29.225Z,2023-01-07T23:48:17.753Z,true,,BRA,Brazil,BRA.5_1,Bahia,BRA.5.109_2,Coribe,,,,
912088390,,,,,,,,,,,,,,,,,,,,,,,,,,K000013136,,,,,,,,,,CC_BY_4_0,,,2002-07-03T13:07:25.733Z,,,,,,,,,,,,,,,,,,,,K,Herbarium,,,PRESERVED_SPECIMEN,,,,http://specimens.kew.org/herbarium/K000013136,K000013136,1435,"Taylor, N.; Zappi, D.C.; Eggli",,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,1991-01-16T00:00:00,,,,1991,1,16,,,,,,,,,,,Santana,SOUTH_AMERICA,,,,BR,,,Santana,"Ca. 30 Km from Santana towards Porto Novo, following old road (turnoff from road Santana-Santa Maria da Vitoria, ca. 6 Km from Santana).",,,,,,,,,-13.25,-44.13,,,,,,,,,,,Estimate,,,,,,,,,,,,,,,,,,,,,,,,,N.Taylor,,,,,,,,,,,,,,Arrojadoa rhodantha (Gürke) Britton & Rose,,,,,,,CACTACEAE,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Arrojadoa,Arrojadoa,,,rhodantha,,,SPECIES,,,,ACCEPTED,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,GB,2023-06-07T14:58:09.226Z,230,230,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,7282709,7282709,6,7707728,220,422,2519,3231933,,7282709,Arrojadoa rhodantha,Arrojadoa rhodantha (Gürke) Britton & Rose,Arrojadoa rhodantha (Guerke) Britton & Rose,,DWC_ARCHIVE,2023-06-07T14:58:09.226Z,2023-01-07T23:48:17.753Z,true,,BRA,Brazil,BRA.5_1,Bahia,BRA.5.343_2,Santa Maria da Vitória,,,LC,
912088360,,,,,,,,,,,,,,,,,,,,,,,,,,K000013096,,,,,,,,,,CC_BY_4_0,,,2002-07-03T13:07:31.277Z,,,,,,,,,,,,,,,,,,,,K,Herbarium,,,PRESERVED_SPECIMEN,,,,http://specimens.kew.org/herbarium/K000013096,K000013096,1440,"Taylor, N.; Zappi, D.C.; Eggli",,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,1991-01-18T00:00:00,,,,1991,1,18,,Cerrado.,,,,,,,,,Barreiras,SOUTH_AMERICA,,,,BR,,,Barreiras,Along new road to (new airport outside city where the road cuts the cliff edge of the taboleiro.,,,,,,,,,-12.13,-45.02,,,,,,,,,,,Estimate,,,,,,,,,,,,,,,,,,,,,,,,,D.Zappi,,,,,,,,,,,,,,Pilosocereus machrisii (E.Y.Dawson) Backeb.,,,,,,,CACTACEAE,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Pilosocereus,Pilosocereus,,,machrisii,,,SPECIES,,,,ACCEPTED,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,GB,2023-06-07T14:58:19.667Z,335,335,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,7284372,7284372,6,7707728,220,422,2519,3084370,,7284372,Pilosocereus machrisii,Pilosocereus machrisii (E.Y.Dawson) Backeb.,Pilosocereus machrisii (Dawson) Backeberg,,DWC_ARCHIVE,2023-06-07T14:58:19.667Z,2023-01-07T23:48:17.753Z,true,,BRA,Brazil,BRA.5_1,Bahia,BRA.5.38_2,Barreiras,,,LC,
912088349,,,,,,,,,,,,,,,,,,,,,,,,,,K000013101,,,,,,,,,,CC_BY_4_0,,,2002-07-03T13:07:30.040Z,,,,,,,,,,,,,,,,,,,,K,Herbarium,,,PRESERVED_SPECIMEN,,,,http://specimens.kew.org/herbarium/K000013101,K000013101,1432,"Taylor, N.; Zappi, D.C.; Eggli",,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,1991-01-16T00:00:00,,,,1991,1,16,,Caatinga.,,,,,,,,,Santana,SOUTH_AMERICA,,,,BR,,,Santana,"Ca. 30 Km from Santana towards Porto Novo, following old road (turnoff from road Santana-Santa Maria da Vitoria, ca. 6 Km from Santana).",,,,,,,,,-13.25,-44.13,,,,,,,,,,,Estimate,,,,,,,,,,,,,,,,,,,,,,,,,D.Zappi,,,,,,,,,,,,,,Pilosocereus densiareolatus F.Ritter,,,,,,,CACTACEAE,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Pilosocereus,Pilosocereus,,,densiareolatus,,,SPECIES,,,,ACCEPTED,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,GB,2023-06-07T14:58:09.209Z,230,230,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,7284465,7284465,6,7707728,220,422,2519,3084370,,7284465,Pilosocereus densiareolatus,Pilosocereus densiareolatus F.Ritter,Pilosocereus densiareolatus Ritter,,DWC_ARCHIVE,2023-06-07T14:58:09.209Z,2023-01-07T23:48:17.753Z,true,,BRA,Brazil,BRA.5_1,Bahia,BRA.5.343_2,Santa Maria da Vitória,,,NT,
912088343,,,,,,,,,,,,,,,,,,,,,,,,,,K000013097,,,,,,,,,,CC_BY_4_0,,,2002-07-03T13:07:29.777Z,,,,,,,,,,,,,,,,,,,,K,Herbarium,,,PRESERVED_SPECIMEN,,,,http://specimens.kew.org/herbarium/K000013097,K000013097,1422,"Taylor, N.; Zappi, D.C.; Eggli",,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,1991-01-14T00:00:00,,,,1991,1,14,,Cerrrado.,,,,,,,,,Ibotirama,SOUTH_AMERICA,,,,BR,,,Ibotirama,"182,5 km W of Seabra towards Ibotirama, ca. 13 Km E of Ibotirama.",,,,,,,,,-12.12,-44.03,,,,,,,,,,,Estimate,,,,,,,,,,,,,,,,,,,,,,,,,D.Zappi,,,,,,,,,,,,,,Pilosocereus aureispinus (Buining & Brederoo) F.Ritter,,,,,,,CACTACEAE,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Pilosocereus,Pilosocereus,,,aureispinus,,,SPECIES,,,,ACCEPTED,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,GB,2023-06-07T14:58:19.362Z,267.5,267.5,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,3959935,3959935,6,7707728,220,422,2519,3084370,,3959935,Pilosocereus aureispinus,Pilosocereus aureispinus (Buining & Brederoo) F.Ritter,Pilosocereus aureispinus (Buining & Brederoo) Ritter,,DWC_ARCHIVE,2023-06-07T14:58:19.362Z,2023-01-07T23:48:17.753Z,true,,BRA,Brazil,BRA.5_1,Bahia,BRA.5.415_2,Wanderley,,,VU,
912088339,,,,,,,,,,,,,,,,,,,,,,,,,,K000013102,,,,,,,,,,CC_BY_4_0,,,2002-07-03T13:07:30.340Z,,,,,,,,,,,,,,,,,,,,K,Herbarium,,,PRESERVED_SPECIMEN,,,,http://specimens.kew.org/herbarium/K000013102,K000013102,1424,"Taylor, N.; Zappi, D.C.; Eggli",,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,1991-01-15T00:00:00,,,,1991,1,15,,Caatinga.,,,,,,,,,Santana [Coribe],SOUTH_AMERICA,,,,BR,,,Santana [Coribe],28 Km S of Santana towards Santa Maria da Vitoria.,,,,,,,,,-13.6,-44.37,,,,,,,,,,,Estimate,,,,,,,,,,,,,,,,,,,,,,,,,D.Zappi,,,,,,,,,,,,,,Pilosocereus densiareolatus F.Ritter,,,,,,,CACTACEAE,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Pilosocereus,Pilosocereus,,,densiareolatus,,,SPECIES,,,,ACCEPTED,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,GB,2023-06-07T14:58:09.195Z,265,265,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,7284465,7284465,6,7707728,220,422,2519,3084370,,7284465,Pilosocereus densiareolatus,Pilosocereus densiareolatus F.Ritter,Pilosocereus densiareolatus Ritter,,DWC_ARCHIVE,2023-06-07T14:58:09.195Z,2023-01-07T23:48:17.753Z,true,,BRA,Brazil,BRA.5_1,Bahia,BRA.5.109_2,Coribe,,,NT,
912088334,,,,,,,,,,,,,,,,,,,,,,,,,,K000013039,,,,,,,,,,CC_BY_4_0,,,2002-07-03T13:08:00.787Z,,,,,,,,,,,,,,,,,,,,K,Herbarium,,,PRESERVED_SPECIMEN,,,,http://specimens.kew.org/herbarium/K000013039,K000013039,1442,"Taylor, N.; Zappi, D.C.; Eggli",,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,1991-01-19T00:00:00,,,,1991,1,19,,In open cerrado scrub on very sand pale ochre soil.,,,,,,,,,Barreiras,SOUTH_AMERICA,,,,BR,,,Barreiras,"31,5 Km W of Barreiras towards, to the right of the BR 020.",,,,,,,,,-12.17,-46.47,,,,,,,,,,,Estimate,,,,,,,,,,,,,,,,,,,,,,,,,N.Taylor,,,,,,,,,,,,,,Cereus mirabella N.P.Taylor,,,,,,,CACTACEAE,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Cereus,Cereus,,,mirabella,,,SPECIES,,,,ACCEPTED,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,GB,2023-06-07T14:57:29.238Z,330,330,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,5622772,5622772,6,7707728,220,422,2519,3084079,,5622772,Cereus mirabella,Cereus mirabella N.P.Taylor,Cereus mirabella N.P.Taylor,,DWC_ARCHIVE,2023-06-07T14:57:29.238Z,2023-01-07T23:48:17.753Z,true,,BRA,Brazil,BRA.27_1,Tocantins,BRA.27.131_2,Taguatinga,,,EN,
912088298,,,,,,,,,,,,,,,,,,,,,,,,,,K000013050,,,,,,,,,,CC_BY_4_0,,,2002-07-03T13:07:31.540Z,,,,,,,,,,,,,,,,,,,,K,Herbarium,,,PRESERVED_SPECIMEN,,,,http://specimens.kew.org/herbarium/K000013050,K000013050,1425,"Taylor, N.; Zappi, D.C.; Eggli",,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,1991-01-15T00:00:00,,,,1991,1,15,,,,,,,,,,,Santana [Coribe],SOUTH_AMERICA,,,,BR,,,Santana [Coribe],28 Km S of Santana towards Santa Maria da Vitoria.,,,,,,,,,-13.6,-44.37,,,,,,,,,,,Estimate,,,,,,,,,,,,,,,,,,,,,,,,,D.Zappi,,,,,,,,,,,,,,Pilosocereus gounellei subsp. zehntneri (Britton & Rose) Zappi,,,,,,,CACTACEAE,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Xiquexique,Pilosocereus,,,gounellei,zehntneri,,SUBSPECIES,,,,SYNONYM,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,GB,2023-06-07T14:58:19.663Z,265,265,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,3959339,10980049,6,7707728,220,422,2519,10923102,,10965911,Xiquexique gounellei,Xiquexique gounellei subsp. zehntneri (Britton & Rose) Lavor & Calvente,Pilosocereus gounellei (F.A.C.Weber) Byles & Rowley subsp. zehntneri (Britton & Rose) Zappi,,DWC_ARCHIVE,2023-06-07T14:58:19.663Z,2023-01-07T23:48:17.753Z,true,,BRA,Brazil,BRA.5_1,Bahia,BRA.5.109_2,Coribe,,,,
912088296,,,,,,,,,,,,,,,,,,,,,,,,,,K000013052,,,,,,,,,,CC_BY_4_0,,,2002-07-03T13:07:35.657Z,,,,,,,,,,,,,,,,,,,,K,Herbarium,,,PRESERVED_SPECIMEN,,,,http://specimens.kew.org/herbarium/K000013052,K000013052,1433,"Taylor, N.; Zappi, D.C.; Eggli",,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,1991-01-16T00:00:00,,,,1991,1,16,,,,,,,,,,,Santana,SOUTH_AMERICA,,,,BR,,,Santana,"Ca. 30 Km from Santana towards Porto Novo, following old road (turnoff from road Santana-Santa Maria da Vitoria, ca. 6 Km from Santana).",,,,,,,,,-13.25,-44.13,,,,,,,,,,,Estimate,,,,,,,,,,,,,,,,,,,,,,,,,D.Zappi,,,,,,,,,,,,,,Pilosocereus gounellei subsp. zehntneri (Britton & Rose) Zappi,,,,,,,CACTACEAE,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Xiquexique,Pilosocereus,,,gounellei,zehntneri,,SUBSPECIES,,,,SYNONYM,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,GB,2023-06-07T14:57:29.217Z,230,230,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,3959339,10980049,6,7707728,220,422,2519,10923102,,10965911,Xiquexique gounellei,Xiquexique gounellei subsp. zehntneri (Britton & Rose) Lavor & Calvente,Pilosocereus gounellei (F.A.C.Weber) Byles & Rowley subsp. zehntneri (Britton & Rose) Zappi,,DWC_ARCHIVE,2023-06-07T14:57:29.217Z,2023-01-07T23:48:17.753Z,true,,BRA,Brazil,BRA.5_1,Bahia,BRA.5.343_2,Santa Maria da Vitória,,,,
912088295,,,,,,,,,,,,,,,,,,,,,,,,,,K000013044,,,,,,,,,,CC_BY_4_0,,,2002-07-03T13:08:13.007Z,,,,,,,,,,,,,,,,,,,,K,Herbarium,,,PRESERVED_SPECIMEN,,,,http://specimens.kew.org/herbarium/K000013044,K000013044,PCD2966,"Harley, R.; Smith, S.; Hind, D.J.N.; Giulietti, A.M.; Guedes, M.L.; Silva, E.M.",,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,1996-06-23T00:00:00,,,,1996,6,23,,"Vegetacao arbustivo-espinhosa, perenifolia, xerofilas com muitas leguminosas.",,,,,,,,,Xique-Xique,SOUTH_AMERICA,,,,BR,,,Xique-Xique,Dunas do Rio Sao Francisco.,,,,,,,,,-10.78,-42.77,,,,,,,,,,,Label,,,,,,,,,,,,,,,,,,,,,,,,,N.Taylor,,,,,,,,,,,,,,Pilosocereus tuberculatus (Werderm.) Byles & G.D.Rowley,,,,,,,CACTACEAE,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Xiquexique,Pilosocereus,,,tuberculatus,,,SPECIES,,,,SYNONYM,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,GB,2023-06-07T14:58:19.733Z,274,274,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,3958491,11084031,6,7707728,220,422,2519,10923102,,11084031,Xiquexique tuberculatus,Xiquexique tuberculatus (Werderm.) Lavor & Calvente,Pilosocereus tuberculatus (Werderm.) Byles & Rowley,,DWC_ARCHIVE,2023-06-07T14:58:19.733Z,2023-01-07T23:48:17.753Z,true,,BRA,Brazil,BRA.5_1,Bahia,BRA.5.33_2,Barra,,,LC,
912088265,,,,,,,,,,,,,,,,,,,,,,,,,,K000013004,,,,,,,,,,CC_BY_4_0,,,2002-07-03T13:08:07.040Z,,,,,,,,,,,,,,,,,,,,K,Herbarium,,,PRESERVED_SPECIMEN,,,,http://specimens.kew.org/herbarium/K000013004,K000013004,3964,"et al.; Carvalho, A.M.",,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,1992-06-10T00:00:00,,,,1992,6,10,,Concrecoes calcareas onde fica a gruta do Bom Jesus.,,,,,,,,,Bom Jesus da Lapa,SOUTH_AMERICA,,,,BR,,,Bom Jesus da Lapa,,,,,,,,,,-13.25,-43.42,,,,,,,,,,,Gazetteer,,,,,,,,,,,,,,,,,,,,,,,,,N.Taylor,,,,,,,,,,,,,,Quiabentia zehntneri (Britton & Rose) Britton & Rose,,,,,,,CACTACEAE,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Quiabentia,Quiabentia,,,zehntneri,,,SPECIES,,,,ACCEPTED,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,GB,2023-06-07T14:57:29.220Z,0,0,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,3953449,3953449,6,7707728,220,422,2519,8421768,,3953449,Quiabentia zehntneri,Quiabentia zehntneri (Britton & Rose) Britton & Rose,Quiabentia zehntneri (Britton & Rose) Britton & Rose,,DWC_ARCHIVE,2023-06-07T14:57:29.220Z,2023-01-07T23:48:17.753Z,true,,BRA,Brazil,BRA.5_1,Bahia,BRA.5.47_2,Bom Jesus da Lapa,,,LC,
912088258,,,,,,,,,,,,,,,,,,,,,,,,,,K000013005,,,,,,,,,,CC_BY_4_0,,,2002-07-03T13:06:53.837Z,,,,,,,,,,,,,,,,,,,,K,Herbarium,,,PRESERVED_SPECIMEN,,,,http://specimens.kew.org/herbarium/K000013005,K000013005,3078,"de Carvalho, A.M.; Mattos Silva, L.A.; Leuenberger, B.",,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,1983-04-17T00:00:00,,,,1983,4,17,,Formacao calcarea junto da cidade.,,,,,,,,,Bom Jesus da Lapa,SOUTH_AMERICA,,,,BR,,,Bom Jesus da Lapa,Morro da Lapa.,,,,,,,,,-13.25,-43.42,,,,,,,,,,,Gazetteer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiabentia zehntneri (Britton & Rose) Britton & Rose,,,,,,,CACTACEAE,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Quiabentia,Quiabentia,,,zehntneri,,,SPECIES,,,,ACCEPTED,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,GB,2023-06-07T14:58:09.190Z,225,225,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,3953449,3953449,6,7707728,220,422,2519,8421768,,3953449,Quiabentia zehntneri,Quiabentia zehntneri (Britton & Rose) Britton & Rose,Quiabentia zehntneri (Britton & Rose) Britton & Rose,,DWC_ARCHIVE,2023-06-07T14:58:09.190Z,2023-01-07T23:48:17.753Z,true,,BRA,Brazil,BRA.5_1,Bahia,BRA.5.47_2,Bom Jesus da Lapa,,,LC,
