id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
"447285",2013-11-03 12:09:59 PM BRT,2013-11-03,2013-11-03 14:09:59 UTC,Brasilia,"24065",henriquepaprocki,Henrique Paprocki,2013-11-04 01:05:17 UTC,2021-02-28 20:37:15 UTC,research,,http://www.inaturalist.org/observations/447285,https://static.inaturalist.org/photos/581815/medium.jpg,,,comest?vel,"3","0",false,"2","Rio Preto, Felisberto Caldeira, BR-MG, BR",-18.14679548,-43.36963231,"8",,,,"8",,open,false,gps,gps,Cipocereus minensis,Cipocereus minensis,Tuna-da-lapa,Plantae,"340980"
"7393172",2013/09/30 7:07 PM +0300,2013-09-30,2013-09-30 16:07:00 UTC,Baghdad,"521092",bewambay,,2017-08-07 16:12:08 UTC,2023-02-04 17:31:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7393172,https://inaturalist-open-data.s3.amazonaws.com/photos/9597655/medium.jpg,,,,"4","0",false,,"Jaboticatubas - State of Minas Gerais, Brazil",-19.3742975359,-43.5405590028,"12332",,,,"12332",,open,false,,,Pilosocereus aurisetus,Pilosocereus aurisetus,Facheiro-da-serra,Plantae,"442087"
"7405403",Fri Aug 04 2017 11:28:12 GMT-0300 (GMT-3),2017-08-04,2017-08-04 14:28:12 UTC,Brasilia,"570440",paulo14,Paulo Marcelo de Souza,2017-08-08 12:10:03 UTC,2022-08-16 09:41:19 UTC,research,,https://www.inaturalist.org/observations/7405403,https://static.inaturalist.org/photos/9617228/medium.jpg,,,,"3","0",false,"3","39100, Diamantina, MG, BR",-18.18083,-43.6186,,,,,,,open,false,,,Cipocereus minensis,Cipocereus minensis,Tuna-da-lapa,Plantae,"340980"
"9527643",2008/11/22 11:08 AM -02,2008-11-22,,Brasilia,"574110",meiterer,Marinês Eiterer,2018-01-19 12:35:34 UTC,2023-03-29 15:45:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9527643,https://inaturalist-open-data.s3.amazonaws.com/photos/12991669/medium.jpeg,,,,"2","0",false,,"Diamantina - MG, 39100-000, Brasil",-18.2417866,-43.6035055,"104192",,,,"104192",,open,false,,,Cipocereus minensis,Cipocereus minensis,Tuna-da-lapa,Plantae,"340980"
"9541948",2008/11/22 12:04 PM -02,2008-11-22,,Brasilia,"574110",meiterer,Marinês Eiterer,2018-01-20 23:02:22 UTC,2023-03-29 15:44:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9541948,https://inaturalist-open-data.s3.amazonaws.com/photos/13016566/medium.jpeg,,,,"5","0",false,,"Diamantina - MG, 39100-000, Brasil",-18.2417866,-43.6035055,"104192",,,,"104192",,open,false,,,Discocactus placentiformis,Discocactus placentiformis,,Plantae,"191674"
"11090729",2016-03-04 3:12:12 p.m. GMT-03:00,2016-03-04,2016-03-04 12:12:12 UTC,Baghdad,"852584",claudio40,Claudio De Oliveira,2018-04-18 00:56:09 UTC,2023-03-25 21:33:53 UTC,research,,https://www.inaturalist.org/observations/11090729,https://static.inaturalist.org/photos/15663044/medium.jpeg,,,,"5","1",false,"2","Alto Paraíso de Goiás, BR-GO, BR",-14.1570563117,-47.4620282115,"52",,,,"30981",,obscured,true,,,Discocactus catingicola,Discocactus catingicola,,Plantae,"191671"
"12266762",2010/03/24 12:03 PM UTC,2010-03-24,2010-03-24 12:03:00 UTC,UTC,"824095",diogoloretto,Diogo Loretto,2018-05-08 15:53:42 UTC,2023-04-08 18:09:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12266762,https://static.inaturalist.org/photos/17639521/medium.jpeg,,,,"3","0",false,,"Tocantins, BR",-7.8744341686,-48.2540652236,"122",,,,"31302",,obscured,true,,,Cereus mirabella,Cereus mirabella,Mandacaru-de-Mirabela,Plantae,"190472"
"14012333",2017/05/14 11:23 AM -03,2017-05-14,,Brasilia,"157358",andre_menegotto,André Menegotto,2018-07-03 15:12:20 UTC,2021-02-28 20:35:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14012333,https://inaturalist-open-data.s3.amazonaws.com/photos/20727285/medium.jpg,,,,"3","0",false,,"Pirenópolis - GO, Brasil",-15.8419785121,-48.9064269252,"5",,,,"5",,open,false,,,Pilosocereus vilaboensis,Pilosocereus vilaboensis,Facheiro-amarelo,Plantae,"442118"
"25266150",2014/08/10 1:14 PM PDT,2014-08-10,2014-08-10 20:14:00 UTC,Pacific Time (US & Canada),"536",virusmanbob,Robert Siegel,2019-05-17 16:05:47 UTC,2023-04-02 10:15:43 UTC,research,,https://www.inaturalist.org/observations/25266150,https://static.inaturalist.org/photos/39115715/medium.jpg,,,,"3","0",false,,"Chapada dos Guimarães - State of Mato Grosso, Brazil",-15.4639898,-55.749869,"138283",,,,"138283",,open,false,,,Arthrocereus spinosissimus,Arthrocereus spinosissimus,Mandacarim-espinhoso,Plantae,"437302"
"26086257",2016/06/14 11:08 AM -03,2016-06-14,,Brasilia,"1729870",edenfontes,Eden Fontes,2019-05-30 23:37:21 UTC,2023-04-02 10:15:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26086257,https://inaturalist-open-data.s3.amazonaws.com/photos/40473880/medium.jpg,,"Cacto, Maranhão e Piauí, PI, PN de Sete Cidades, Piracuruca, flora",,"2","0",false,,"Piracuruca - PI, Brasil",-4.1005751487,-41.7126846313,"488",,,,"488",,open,false,,,Xiquexique gounellei gounellei,Xiquexique gounellei gounellei,Xique-Xique,Plantae,"1421402"
"26205771",Fri May 31 2019 11:09:59 GMT-0300 (GMT-3),2019-05-31,2019-05-31 14:09:59 UTC,Brasilia,"464542",william_hoyer,,2019-06-01 21:24:28 UTC,2022-08-19 20:54:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26205771,https://inaturalist-open-data.s3.amazonaws.com/photos/40670770/medium.jpg,,,,"4","0",false,"3","Minas Gerais, BR",-17.1613677252,-43.3225051067,"5",,,,"30764",,obscured,true,,,Pilosocereus fulvilanatus,Pilosocereus fulvilanatus,Jamacaru-peludo,Plantae,"442098"
"26205781",Fri May 31 2019 11:10:11 GMT-0300 (GMT-3),2019-05-31,2019-05-31 14:10:11 UTC,Brasilia,"464542",william_hoyer,,2019-06-01 21:24:37 UTC,2022-08-16 09:41:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26205781,https://inaturalist-open-data.s3.amazonaws.com/photos/40670781/medium.jpg,,,,"2","0",false,"3","Bocaiúva, BR-MG, BR",-17.1474672575,-43.3243645169,"5",,,,"5",,open,false,,,Cipocereus minensis,Cipocereus minensis,Tuna-da-lapa,Plantae,"340980"
"26206006",Sat Jun 01 2019 14:02:23 GMT-0300 (GMT-3),2019-06-01,2019-06-01 17:02:23 UTC,Brasilia,"464542",william_hoyer,,2019-06-01 21:28:40 UTC,2022-04-10 10:53:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26206006,https://inaturalist-open-data.s3.amazonaws.com/photos/40671147/medium.jpg,,,,"4","0",false,"3","Minas Gerais, BR",-17.0095782787,-43.3754457212,"5",,,,"30764",,obscured,true,,,Pilosocereus fulvilanatus,Pilosocereus fulvilanatus,Jamacaru-peludo,Plantae,"442098"
"26206040",Sat Jun 01 2019 16:10:52 GMT-0300 (GMT-3),2019-06-01,2019-06-01 19:10:52 UTC,Brasilia,"464542",william_hoyer,,2019-06-01 21:29:18 UTC,2022-08-16 09:40:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26206040,https://inaturalist-open-data.s3.amazonaws.com/photos/40671206/medium.jpg,,,,"4","0",false,"3","Bocaiúva, BR-MG, BR",-17.168581523,-43.284263732,"5",,,,"5",,open,false,,,Cipocereus minensis,Cipocereus minensis,Tuna-da-lapa,Plantae,"340980"
"26247359",Sun Jun 02 2019 08:03:33 GMT-0300 (GMT-3),2019-06-02,2019-06-02 11:03:33 UTC,Brasilia,"464542",william_hoyer,,2019-06-02 13:46:37 UTC,2022-04-10 10:53:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26247359,https://inaturalist-open-data.s3.amazonaws.com/photos/40811024/medium.jpg,,,,"4","0",false,"3","Minas Gerais, BR",-17.0766524829,-43.2619400024,"5",,,,"30764",,obscured,true,,,Pilosocereus fulvilanatus,Pilosocereus fulvilanatus,Jamacaru-peludo,Plantae,"442098"
"26402292",Tue Jun 04 2019 09:01:13 GMT-0300 (GMT-3),2019-06-04,2019-06-04 12:01:13 UTC,Brasilia,"464542",william_hoyer,,2019-06-04 19:53:41 UTC,2022-07-22 10:20:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26402292,https://inaturalist-open-data.s3.amazonaws.com/photos/41013175/medium.jpg,,,,"3","0",false,"3","Minas Gerais, BR",-16.988159028,-43.0092100253,"5",,,,"30780",,obscured,true,,,Pilosocereus fulvilanatus,Pilosocereus fulvilanatus,Jamacaru-peludo,Plantae,"442098"
"26466510",Wed Jun 05 2019 10:07:04 GMT-0300 (GMT-3),2019-06-05,2019-06-05 13:07:04 UTC,Brasilia,"464542",william_hoyer,,2019-06-05 23:28:06 UTC,2021-11-04 02:54:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26466510,https://inaturalist-open-data.s3.amazonaws.com/photos/41100189/medium.jpg,,,,"3","0",false,"3","Minas Gerais, BR",-16.684630007,-42.9609832106,"5",,,,"30795",,obscured,true,,,Micranthocereus auriazureus,Micranthocereus auriazureus,,Plantae,"185883"
"26466751",Wed Jun 05 2019 10:21:11 GMT-0300 (GMT-3),2019-06-05,2019-06-05 13:21:11 UTC,Brasilia,"464542",william_hoyer,,2019-06-05 23:32:43 UTC,2022-04-11 11:06:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26466751,https://inaturalist-open-data.s3.amazonaws.com/photos/41100658/medium.jpg,,,,"3","0",false,"3","Minas Gerais, BR",-16.7514153803,-42.8746825082,"5",,,,"30795",,obscured,true,,,Pilosocereus fulvilanatus,Pilosocereus fulvilanatus,Jamacaru-peludo,Plantae,"442098"
"26467273",Wed Jun 05 2019 10:26:37 GMT-0300 (GMT-3),2019-06-05,2019-06-05 13:26:37 UTC,Brasilia,"464542",william_hoyer,,2019-06-05 23:43:10 UTC,2021-02-28 20:32:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26467273,https://inaturalist-open-data.s3.amazonaws.com/photos/41107003/medium.jpg,,,,"4","0",false,"3","Minas Gerais, BR",-16.7929088065,-42.9873291525,"5",,,,"30795",,obscured,true,,,Brasilicereus markgrafii,Brasilicereus markgrafii,,Plantae,"184557"
"26470053",Wed Jun 05 2019 13:43:11 GMT-0300 (GMT-3),2019-06-05,2019-06-05 16:43:11 UTC,Brasilia,"464542",william_hoyer,,2019-06-06 00:45:33 UTC,2022-08-09 02:21:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26470053,https://inaturalist-open-data.s3.amazonaws.com/photos/41106956/medium.jpg,,,,"3","0",false,"3","Minas Gerais, BR",-16.4108957301,-42.8494553428,"5",,,,"30810",,obscured,true,,,Micranthocereus auriazureus,Micranthocereus auriazureus,,Plantae,"185883"
"26470415",Wed Jun 05 2019 12:21:20 GMT-0300 (GMT-3),2019-06-05,2019-06-05 15:21:20 UTC,Brasilia,"464542",william_hoyer,,2019-06-06 00:53:45 UTC,2021-11-04 02:53:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26470415,https://inaturalist-open-data.s3.amazonaws.com/photos/41106767/medium.jpg,,,,"3","0",false,"3","Minas Gerais, BR",-16.4048992897,-42.9568054594,"5",,,,"30810",,obscured,true,,,Micranthocereus auriazureus,Micranthocereus auriazureus,,Plantae,"185883"
"26530426",Thu Jun 06 2019 12:50:32 GMT-0300 (GMT-3),2019-06-06,2019-06-06 15:50:32 UTC,Brasilia,"464542",william_hoyer,,2019-06-07 02:35:20 UTC,2023-01-03 23:05:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26530426,https://inaturalist-open-data.s3.amazonaws.com/photos/41204308/medium.jpg,,,,"3","0",false,"3","Minas Gerais, BR",-17.5247119121,-43.7888472798,"5",,,,"30732",,obscured,true,,,Arrojadoa dinae,Arrojadoa dinae,,Plantae,"184400"
"26530575",Thu Jun 06 2019 18:14:41 GMT-0300 (GMT-3),2019-06-06,2019-06-06 21:14:41 UTC,Brasilia,"464542",william_hoyer,,2019-06-07 02:40:11 UTC,2022-05-09 11:39:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26530575,https://inaturalist-open-data.s3.amazonaws.com/photos/41204620/medium.jpg,,,,"4","0",false,"3","Diamantina, BR-MG, BR",-17.9514845382,-43.6025321407,"5",,,,"30699",,obscured,true,,,Uebelmannia pectinifera pectinifera,Uebelmannia pectinifera pectinifera,,Plantae,"182408"
"26530670",Thu Jun 06 2019 13:13:45 GMT-0300 (GMT-3),2019-06-06,2019-06-06 16:13:45 UTC,Brasilia,"464542",william_hoyer,,2019-06-07 02:42:25 UTC,2022-06-19 21:35:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26530670,https://inaturalist-open-data.s3.amazonaws.com/photos/41204762/medium.jpg,,,,"5","0",false,"3","Bocaiúva, BR-MG, BR",-17.4996920536,-43.7555217371,"5",,,,"5",,open,false,,,Discocactus placentiformis,Discocactus placentiformis,,Plantae,"191674"
"26531025",Thu Jun 06 2019 17:34:08 GMT-0300 (GMT-3),2019-06-06,2019-06-06 20:34:08 UTC,Brasilia,"464542",william_hoyer,,2019-06-07 02:50:08 UTC,2021-02-28 20:32:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26531025,https://inaturalist-open-data.s3.amazonaws.com/photos/41205342/medium.jpg,,,,"3","0",false,"3","Diamantina, BR-MG, BR",-17.9585370688,-43.6096798589,"5",,,,"30699",,obscured,true,,,Uebelmannia pectinifera pectinifera,Uebelmannia pectinifera pectinifera,,Plantae,"182408"
"26531134",Thu Jun 06 2019 13:09:09 GMT-0300 (GMT-3),2019-06-06,2019-06-06 16:09:09 UTC,Brasilia,"464542",william_hoyer,,2019-06-07 02:52:19 UTC,2022-06-19 21:34:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26531134,https://inaturalist-open-data.s3.amazonaws.com/photos/41205449/medium.jpg,,,,"5","0",false,"3","Bocaiúva, BR-MG, BR",-17.4996652315,-43.7564406451,"5",,,,"5",,open,false,,,Discocactus placentiformis,Discocactus placentiformis,,Plantae,"191674"
"26600246",Sat Jun 08 2019 08:56:20 GMT-0300 (GMT-3),2019-06-08,2019-06-08 11:56:20 UTC,Brasilia,"99495",onildo_marini,Onildo João Marini Filho,2019-06-08 11:57:57 UTC,2023-04-02 10:16:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26600246,https://inaturalist-open-data.s3.amazonaws.com/photos/41315648/medium.jpg,,,,"2","0",false,"3","Parque Nacional de Brasília, Brasília, DF, BR",-15.7321687806,-47.9175781209,"16",,,,"16",,open,false,,,Falsa-saborosa,Epiphyllum phyllanthus,Falsa-saborosa,Plantae,"191896"
"28748682",2019-07-13 12:18:24 PM GMT-03:00,2019-07-13,2019-07-13 15:18:24 UTC,Brasilia,"769192",laurentfloresta,Laurent Quéno,2019-07-13 19:12:11 UTC,2021-02-28 20:31:38 UTC,research,,https://www.inaturalist.org/observations/28748682,https://static.inaturalist.org/photos/44833819/medium.jpeg,,,,"3","0",false,"2","Pirineus, Pirineus, Cocalzinho de Goiás, BR-GO, BR",-15.8035162557,-48.8378200773,"10",,,,"10",,open,false,,,Pilosocereus vilaboensis,Pilosocereus vilaboensis,Facheiro-amarelo,Plantae,"442118"
"30865526",Sat Aug 03 2019 20:49:55 GMT+0200 (GMT+2),2019-08-03,2019-08-03 18:49:55 UTC,Africa/Johannesburg,"1180078",cdonner,,2019-08-15 11:49:17 UTC,2021-02-28 20:31:16 UTC,research,,https://www.inaturalist.org/observations/30865526,https://static.inaturalist.org/photos/48250007/medium.jpg,,,,"3","0",false,"3","72980-000, Pirenópolis, GO, BR",-15.805475,-48.8760116667,"88",,,,"88",,open,false,,,Pilosocereus vilaboensis,Pilosocereus vilaboensis,Facheiro-amarelo,Plantae,"442118"
"32070727",Mon Sep 02 2019 09:19:33 GMT-0300 (GMT-3),2019-09-02,2019-09-02 12:19:33 UTC,Brasilia,"398893",peregrine84,,2019-09-03 20:27:35 UTC,2023-02-18 11:43:26 UTC,research,,https://www.inaturalist.org/observations/32070727,https://static.inaturalist.org/photos/50263723/medium.jpg,,,,"3","0",false,"3","39596-000, Botumirim, MG, BR",-16.894305,-42.9868966667,"12",,,,"12",,open,false,,,Cipocereus minensis,Cipocereus minensis,Tuna-da-lapa,Plantae,"340980"
"32070764",Mon Sep 02 2019 08:19:12 GMT-0300 (GMT-3),2019-09-02,2019-09-02 11:19:12 UTC,Brasilia,"398893",peregrine84,,2019-09-03 20:28:14 UTC,2021-02-28 20:31:06 UTC,research,,https://www.inaturalist.org/observations/32070764,https://static.inaturalist.org/photos/50263848/medium.jpg,,,,"3","0",false,"3","Minas Gerais, BR",-16.998196739,-42.9117183039,"6",,,,"30780",,obscured,true,,,Pilosocereus fulvilanatus,Pilosocereus fulvilanatus,Jamacaru-peludo,Plantae,"442098"
"32071191",Sat Aug 31 2019 11:27:40 GMT-0300 (GMT-3),2019-08-31,2019-08-31 14:27:40 UTC,Brasilia,"398893",peregrine84,,2019-09-03 20:34:15 UTC,2023-02-04 16:50:21 UTC,research,,https://www.inaturalist.org/observations/32071191,https://static.inaturalist.org/photos/50264417/medium.jpg,,,,"3","0",false,"3","35845-000, Santana do Riacho, MG, BR",-19.1107611667,-43.67032,"48",,,,"48",,open,false,,,Pilosocereus aurisetus,Pilosocereus aurisetus,Facheiro-da-serra,Plantae,"442087"
"32076804",2019/07/10 3:00 PM -0300,2019-07-10,2019-07-10 18:00:00 UTC,Brasilia,"1667539",marcia_martins,Márcia Cristina Martins da Silva,2019-09-03 22:19:54 UTC,2022-10-02 17:47:13 UTC,research,CC-BY,https://www.inaturalist.org/observations/32076804,https://static.inaturalist.org/photos/50273450/medium.jpeg,,,,"2","0",false,,"Delfinópolis, MG, 37910-000, Brasil",-20.3438122657,-46.6309037693,"10052",,,,"10052",,open,false,,,Pilosocereus machrisii,Pilosocereus machrisii,Facheiro-do-cerrado,Plantae,"442103"
"34854568",2005/01/29 5:21 PM HST,2005-01-29,2005-01-30 03:21:00 UTC,Hawaii,"2313698",adrianomaciel,,2019-10-25 01:06:35 UTC,2023-04-04 08:15:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/34854568,https://static.inaturalist.org/photos/54908011/medium.jpeg,,,,"3","0",false,,"Urbano Santos - MA, 65530-000, Brasil",-3.2431330124,-43.4247540298,"31",,,,"31",,open,false,,,Falsa-saborosa,Epiphyllum phyllanthus,Falsa-saborosa,Plantae,"191896"
"35630929",2019-09-15 10:44:19 AM GMT-03:00,2019-09-15,2019-09-15 13:44:19 UTC,Brasilia,"2399177",mattheusmota,Mattheus Mota,2019-11-13 03:10:50 UTC,2021-02-28 20:31:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35630929,https://inaturalist-open-data.s3.amazonaws.com/photos/56203761/medium.jpeg,,,,"4","0",false,"2","Planaltina - GO, Brasil",-15.1286365933,-47.7579214051,"526",,,,"526",,open,false,gps,gps,Cereus jamacaru calcirupicola,Cereus jamacaru calcirupicola,Mandacaru-do-calcário,Plantae,"418239"
"36035081",2019/11/10 4:41 PM MST,2019-11-10,2019-11-10 23:41:00 UTC,Arizona,"4425",birdernaturalist,Rich Hoyer,2019-11-24 22:22:24 UTC,2022-08-16 09:43:51 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/36035081,https://inaturalist-open-data.s3.amazonaws.com/photos/56909186/medium.jpg,,"Cactaceae, Rich Hoyer",,"1","0",false,,"Santana do Riacho, Minas Gerais, Brazil",-19.2870805556,-43.5861888889,,,,,,,open,false,,,Cipocereus pleurocarpus,Cipocereus pleurocarpus,Tuna-da-lapa-de-flor-amarelo-avermelhada,Plantae,"438251"
"36114104",2006/10/27 2:38 PM BST,2006-10-27,2006-10-27 12:38:00 UTC,London,"762150",ripleyrm,Ruth Ripley,2019-11-26 23:37:01 UTC,2023-06-28 23:29:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36114104,https://static.inaturalist.org/photos/57044758/medium.jpeg,,Discocactus,,"4","1",false,,"Goiás, BR",-14.15054871,-47.9065792198,"5000",,,,"30981",,obscured,true,,,Discocactus catingicola,Discocactus catingicola,,Plantae,"191671"
"36859648",2019-09-27 8:48:20 AM GMT-03:00,2019-09-27,2019-09-27 11:48:20 UTC,Brasilia,"1558375",eelopes,Edgard Emanuel de Morais Lopes,2019-12-22 18:59:21 UTC,2021-02-28 20:29:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36859648,https://inaturalist-open-data.s3.amazonaws.com/photos/58335872/medium.jpeg,,,,"3","0",false,"2",diamantina,-18.288864,-43.768396,"1006",,,,"1006",,open,false,,,Cipocereus minensis,Cipocereus minensis,Tuna-da-lapa,Plantae,"340980"
"37458158",2006/03/28 5:02 AM -0300,2006-03-28,2006-03-28 08:02:00 UTC,Brasilia,"2504781",marcondesoliveira,Marcondes Oliveira,2020-01-10 16:25:13 UTC,2021-02-28 20:28:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37458158,https://inaturalist-open-data.s3.amazonaws.com/photos/59385474/medium.jpg,,,"Epífita, indivíduo estéril. Área de Cerrado.","2","0",false,,"São Desidério, BA, 47820-000, Brasil",-12.3576313,-44.9772871,"1466",,,,"1466",,open,false,,,Epiphyllum phyllanthus,Epiphyllum phyllanthus,Falsa-saborosa,Plantae,"191896"
"37459769",2006/03/25 5:47 AM -0300,2006-03-25,2006-03-25 08:47:00 UTC,Brasilia,"2504781",marcondesoliveira,Marcondes Oliveira,2020-01-10 17:34:30 UTC,2021-08-10 13:38:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37459769,https://inaturalist-open-data.s3.amazonaws.com/photos/59388337/medium.jpg,,,"Arbusto rupícola,  cerca de 50cm, de altura, estéril. Área de Caatinga.","2","0",false,,"São Desidério, BA, 47820-000, Brasil",-12.3576313,-44.9772871,"1466",,,,"1466",,open,false,,,Leocereus bahiensis,Leocereus bahiensis,Rabo-de-rato-da-bahia,Plantae,"439568"
"37459770",2006/03/25 8:08 AM -0300,2006-03-25,2006-03-25 11:08:00 UTC,Brasilia,"2504781",marcondesoliveira,Marcondes Oliveira,2020-01-10 17:34:30 UTC,2021-08-10 13:38:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37459770,https://inaturalist-open-data.s3.amazonaws.com/photos/59388338/medium.jpg,,,"Arbusto rupícola,  cerca de 50cm, de altura, estéril. Área de Caatinga.","2","0",false,,"São Desidério, BA, 47820-000, Brasil",-12.3576313,-44.9772871,"1466",,,,"1466",,open,false,,,Leocereus bahiensis,Leocereus bahiensis,Rabo-de-rato-da-bahia,Plantae,"439568"
"37459771",2006/03/25 5:51 AM -0300,2006-03-25,2006-03-25 08:51:00 UTC,Brasilia,"2504781",marcondesoliveira,Marcondes Oliveira,2020-01-10 17:34:30 UTC,2021-12-07 14:36:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37459771,https://inaturalist-open-data.s3.amazonaws.com/photos/59388339/medium.jpg,,,"Arbusto rupícola,  cerca de 50cm, de altura, estéril. Área de Caatinga.","2","0",false,,"São Desidério, BA, 47820-000, Brasil",-12.3576313,-44.9772871,"1466",,,,"1466",,open,false,,,Leocereus bahiensis,Leocereus bahiensis,Rabo-de-rato-da-bahia,Plantae,"439568"
"37507969",2020-01-11 5:01:26 PM BRT,2020-01-11,2020-01-11 20:01:26 UTC,Brasilia,"1667539",marcia_martins,Márcia Cristina Martins da Silva,2020-01-12 02:17:42 UTC,2022-06-30 11:28:33 UTC,research,CC-BY,https://www.inaturalist.org/observations/37507969,https://static.inaturalist.org/photos/59472812/medium.jpeg,,,,"1","0",false,"2","Estrada Ernesto Pinca, São Carlos - SP, Brasil",-21.9220657349,-47.8864326477,,,,,,,open,false,gps,gps,Cochineal Nopal Cactus,Opuntia cochenillifera,cacto-palma,Plantae,"165876"
"37526717",2011/10/17 9:57 AM BST,2011-10-17,2011-10-17 08:57:00 UTC,London,"1113555",scaramouche,,2020-01-12 16:40:38 UTC,2022-10-08 13:07:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37526717,https://inaturalist-open-data.s3.amazonaws.com/photos/59506909/medium.jpeg,,,,"2","0",false,,"Minas Gerais, BR",-16.1453532012,-45.2724385528,"2084",,,,"30841",,obscured,true,,,Pilosocereus densiareolatus,Pilosocereus densiareolatus,Jamacaru-lanoso,Plantae,"442092"
"37546207",2019/05/23 12:38 PM -03,2019-05-23,2019-05-23 15:38:00 UTC,Brasilia,"2497522",rafapsilva,Rafael Silva,2020-01-13 03:12:38 UTC,2023-03-17 02:04:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37546207,https://inaturalist-open-data.s3.amazonaws.com/photos/59540842/medium.jpg,,,Travesseiro-de-sogra,"1","0",false,,Rio Paranaíba,-19.1980406967,-46.2368621305,"1467",,,,"1467",,open,false,gps,gps,Discocactus catingicola,Discocactus catingicola,,Plantae,"191671"
"37856454",2019/01/24 11:50 AM -0200,2019-01-24,2019-01-24 13:50:00 UTC,Mid-Atlantic,"2498824",rdislich,Ricardo Dislich,2020-01-22 22:06:38 UTC,2021-01-05 02:23:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37856454,https://inaturalist-open-data.s3.amazonaws.com/photos/60094919/medium.jpeg,,,,"2","0",false,,"Pirenópolis - GO, Brasil",-15.806241,-48.918505,"10",,,,"10",,open,false,,,Pilosocereus vilaboensis,Pilosocereus vilaboensis,Facheiro-amarelo,Plantae,"442118"
"37874176",2018/07/13 1:10 PM -0300,2018-07-13,2018-07-13 16:10:00 UTC,Brasilia,"295246",fernandas,Fernanda Souza,2020-01-23 13:33:27 UTC,2023-02-24 22:00:47 UTC,research,,https://www.inaturalist.org/observations/37874176,https://static.inaturalist.org/photos/60124071/medium.jpeg,,,,"4","1",false,,"Mateiros, BR-TO, BR",-10.4597464254,-46.4735675675,"7813",,,,"31189",,obscured,true,,,Discocactus catingicola,Discocactus catingicola,,Plantae,"191671"
"37897775",Wed Jan 22 2020 10:41:18 GMT-0300 (GMT-3),2020-01-22,2020-01-22 13:41:18 UTC,Brasilia,"5158",lifespulse,Jake Mohlmann,2020-01-23 22:25:51 UTC,2023-02-04 16:50:10 UTC,research,CC-BY,https://www.inaturalist.org/observations/37897775,https://static.inaturalist.org/photos/60148491/medium.jpg,,,,"3","1",false,"3","Santana do Riacho, MG, BR",-19.2731091867,-43.5463890265,"54",,,,"54",,open,false,,,Pilosocereus aurisetus,Pilosocereus aurisetus,Facheiro-da-serra,Plantae,"442087"
